Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1971","1971","t","196465","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1972","1972","t","148997","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1973","1973","t","99746","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1974","1974","t","74198","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1975","1975","t","96933","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1976","1976","t","81621","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1977","1977","t","44661","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1978","1978","t","35705","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1979","1979","t","41980","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1980","1980","t","91957","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1981","1981","t","57128","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1982","1982","t","65812","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1983","1983","t","111637","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1984","1984","t","17237","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1985","1985","t","10517","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1986","1986","t","4545","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1987","1987","t","3734","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1988","1988","t","2473","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1989","1989","t","1121","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1990","1990","t","889","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1991","1991","t","551","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1992","1992","t","552","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1993","1993","t","1483","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1994","1994","t","2156","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1995","1995","t","10262","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1996","1996","t","10923","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1997","1997","t","7433","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1998","1998","t","4781","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","1999","1999","t","5626","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2000","2000","t","2339","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2001","2001","t","2841","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2002","2002","t","5834","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2003","2003","t","10011","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2004","2004","t","12623","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2005","2005","t","7678","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2006","2006","t","5810","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2007","2007","t","7351","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2008","2008","t","10359","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2009","2009","t","18782","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2010","2010","t","39116","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2011","2011","t","43677","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2012","2012","t","37014","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2013","2013","t","19061","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2014","2014","t","23409","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2015","2015","t","26433","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2016","2016","t","38705","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2017","2017","t","37425","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2018","2018","t","25788","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2019","2019","t","15024","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2020","2020","t","16985","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2021","2021","t","26324","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2022","2022","t","34562","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2023","2023","t","51809","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2024","2024","t","37376","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5510","Production","21121","Meat of chickens, fresh or chilled","1992","1992","t","38914","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5510","Production","21121","Meat of chickens, fresh or chilled","1993","1993","t","26300","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5510","Production","21121","Meat of chickens, fresh or chilled","1994","1994","t","23671","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5510","Production","21121","Meat of chickens, fresh or chilled","1995","1995","t","24342","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5510","Production","21121","Meat of chickens, fresh or chilled","1996","1996","t","18251","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5510","Production","21121","Meat of chickens, fresh or chilled","1997","1997","t","16698","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5510","Production","21121","Meat of chickens, fresh or chilled","1998","1998","t","15924","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5510","Production","21121","Meat of chickens, fresh or chilled","1999","1999","t","15506","A","Official figure",""
